Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Source Code,Source,Unit,Value,Flag,Flag Description,Note,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,723113,Emissions (CO2eq) (AR5),6995,Emissions on agricultural land,2009,2009,3050,FAO TIER 1,kt,80538.6736,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,7225,Emissions (CH4),6995,Emissions on agricultural land,2010,2010,3050,FAO TIER 1,kt,1093.5934,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,7234,Direct emissions (N2O),6995,Emissions on agricultural land,2010,2010,3050,FAO TIER 1,kt,44.5249,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,7236,Indirect emissions (N2O),6995,Emissions on agricultural land,2010,2010,3050,FAO TIER 1,kt,12.1839,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,7230,Emissions (N2O),6995,Emissions on agricultural land,2010,2010,3050,FAO TIER 1,kt,79.2734,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,7273,Emissions (CO2),6995,Emissions on agricultural land,2010,2010,3050,FAO TIER 1,kt,29922.5392,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,724413,Emissions (CO2eq) from CH4 (AR5),6995,Emissions on agricultural land,2010,2010,3050,FAO TIER 1,kt,30620.6152,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,724313,Emissions (CO2eq) from N2O (AR5),6995,Emissions on agricultural land,2010,2010,3050,FAO TIER 1,kt,21007.451,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,723113,Emissions (CO2eq) (AR5),6995,Emissions on agricultural land,2010,2010,3050,FAO TIER 1,kt,81550.6054,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,7225,Emissions (CH4),6995,Emissions on agricultural land,2011,2011,3050,FAO TIER 1,kt,1084.7421,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,7234,Direct emissions (N2O),6995,Emissions on agricultural land,2011,2011,3050,FAO TIER 1,kt,44.6438,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,7236,Indirect emissions (N2O),6995,Emissions on agricultural land,2011,2011,3050,FAO TIER 1,kt,12.2463,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,7230,Emissions (N2O),6995,Emissions on agricultural land,2011,2011,3050,FAO TIER 1,kt,79.4267,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,7273,Emissions (CO2),6995,Emissions on agricultural land,2011,2011,3050,FAO TIER 1,kt,29946.5981,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,724413,Emissions (CO2eq) from CH4 (AR5),6995,Emissions on agricultural land,2011,2011,3050,FAO TIER 1,kt,30372.7788,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,724313,Emissions (CO2eq) from N2O (AR5),6995,Emissions on agricultural land,2011,2011,3050,FAO TIER 1,kt,21048.0755,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,723113,Emissions (CO2eq) (AR5),6995,Emissions on agricultural land,2011,2011,3050,FAO TIER 1,kt,81367.4524,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,7225,Emissions (CH4),6995,Emissions on agricultural land,2012,2012,3050,FAO TIER 1,kt,1086.5563,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,7234,Direct emissions (N2O),6995,Emissions on agricultural land,2012,2012,3050,FAO TIER 1,kt,43.9912,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,7236,Indirect emissions (N2O),6995,Emissions on agricultural land,2012,2012,3050,FAO TIER 1,kt,12.2556,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,7230,Emissions (N2O),6995,Emissions on agricultural land,2012,2012,3050,FAO TIER 1,kt,78.6707,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,7273,Emissions (CO2),6995,Emissions on agricultural land,2012,2012,3050,FAO TIER 1,kt,30344.4074,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,724413,Emissions (CO2eq) from CH4 (AR5),6995,Emissions on agricultural land,2012,2012,3050,FAO TIER 1,kt,30423.5764,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,724313,Emissions (CO2eq) from N2O (AR5),6995,Emissions on agricultural land,2012,2012,3050,FAO TIER 1,kt,20847.7355,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,723113,Emissions (CO2eq) (AR5),6995,Emissions on agricultural land,2012,2012,3050,FAO TIER 1,kt,81615.7193,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,7225,Emissions (CH4),6995,Emissions on agricultural land,2013,2013,3050,FAO TIER 1,kt,1091.3289,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,7234,Direct emissions (N2O),6995,Emissions on agricultural land,2013,2013,3050,FAO TIER 1,kt,44.271,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,7236,Indirect emissions (N2O),6995,Emissions on agricultural land,2013,2013,3050,FAO TIER 1,kt,12.4163,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,7230,Emissions (N2O),6995,Emissions on agricultural land,2013,2013,3050,FAO TIER 1,kt,79.0559,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,7273,Emissions (CO2),6995,Emissions on agricultural land,2013,2013,3050,FAO TIER 1,kt,30449.7228,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,724413,Emissions (CO2eq) from CH4 (AR5),6995,Emissions on agricultural land,2013,2013,3050,FAO TIER 1,kt,30557.2092,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,724313,Emissions (CO2eq) from N2O (AR5),6995,Emissions on agricultural land,2013,2013,3050,FAO TIER 1,kt,20949.8135,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,723113,Emissions (CO2eq) (AR5),6995,Emissions on agricultural land,2013,2013,3050,FAO TIER 1,kt,81956.7455,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,7225,Emissions (CH4),6995,Emissions on agricultural land,2014,2014,3050,FAO TIER 1,kt,1102.8139,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,7234,Direct emissions (N2O),6995,Emissions on agricultural land,2014,2014,3050,FAO TIER 1,kt,46.3702,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,7236,Indirect emissions (N2O),6995,Emissions on agricultural land,2014,2014,3050,FAO TIER 1,kt,12.8006,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,7230,Emissions (N2O),6995,Emissions on agricultural land,2014,2014,3050,FAO TIER 1,kt,81.7533,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,7273,Emissions (CO2),6995,Emissions on agricultural land,2014,2014,3050,FAO TIER 1,kt,30445.1569,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,724413,Emissions (CO2eq) from CH4 (AR5),6995,Emissions on agricultural land,2014,2014,3050,FAO TIER 1,kt,30878.7892,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,724313,Emissions (CO2eq) from N2O (AR5),6995,Emissions on agricultural land,2014,2014,3050,FAO TIER 1,kt,21664.6245,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,723113,Emissions (CO2eq) (AR5),6995,Emissions on agricultural land,2014,2014,3050,FAO TIER 1,kt,82988.5706,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,7225,Emissions (CH4),6995,Emissions on agricultural land,2015,2015,3050,FAO TIER 1,kt,1109.507,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,7234,Direct emissions (N2O),6995,Emissions on agricultural land,2015,2015,3050,FAO TIER 1,kt,46.3174,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,7236,Indirect emissions (N2O),6995,Emissions on agricultural land,2015,2015,3050,FAO TIER 1,kt,12.7979,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,7230,Emissions (N2O),6995,Emissions on agricultural land,2015,2015,3050,FAO TIER 1,kt,81.7553,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,7273,Emissions (CO2),6995,Emissions on agricultural land,2015,2015,3050,FAO TIER 1,kt,30892.9967,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,724413,Emissions (CO2eq) from CH4 (AR5),6995,Emissions on agricultural land,2015,2015,3050,FAO TIER 1,kt,31066.196,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,724313,Emissions (CO2eq) from N2O (AR5),6995,Emissions on agricultural land,2015,2015,3050,FAO TIER 1,kt,21665.1545,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,723113,Emissions (CO2eq) (AR5),6995,Emissions on agricultural land,2015,2015,3050,FAO TIER 1,kt,83624.3472,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,7225,Emissions (CH4),6995,Emissions on agricultural land,2016,2016,3050,FAO TIER 1,kt,1123.3419,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,7234,Direct emissions (N2O),6995,Emissions on agricultural land,2016,2016,3050,FAO TIER 1,kt,45.8145,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,7236,Indirect emissions (N2O),6995,Emissions on agricultural land,2016,2016,3050,FAO TIER 1,kt,12.8723,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,7230,Emissions (N2O),6995,Emissions on agricultural land,2016,2016,3050,FAO TIER 1,kt,81.2983,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,7273,Emissions (CO2),6995,Emissions on agricultural land,2016,2016,3050,FAO TIER 1,kt,31473.8321,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,724413,Emissions (CO2eq) from CH4 (AR5),6995,Emissions on agricultural land,2016,2016,3050,FAO TIER 1,kt,31453.5732,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,724313,Emissions (CO2eq) from N2O (AR5),6995,Emissions on agricultural land,2016,2016,3050,FAO TIER 1,kt,21544.0495,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,723113,Emissions (CO2eq) (AR5),6995,Emissions on agricultural land,2016,2016,3050,FAO TIER 1,kt,84471.4548,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,7225,Emissions (CH4),6995,Emissions on agricultural land,2017,2017,3050,FAO TIER 1,kt,1130.423,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,7234,Direct emissions (N2O),6995,Emissions on agricultural land,2017,2017,3050,FAO TIER 1,kt,46.5649,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,7236,Indirect emissions (N2O),6995,Emissions on agricultural land,2017,2017,3050,FAO TIER 1,kt,13.1166,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,7230,Emissions (N2O),6995,Emissions on agricultural land,2017,2017,3050,FAO TIER 1,kt,82.3118,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,7273,Emissions (CO2),6995,Emissions on agricultural land,2017,2017,3050,FAO TIER 1,kt,31593.2317,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,724413,Emissions (CO2eq) from CH4 (AR5),6995,Emissions on agricultural land,2017,2017,3050,FAO TIER 1,kt,31651.844,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,724313,Emissions (CO2eq) from N2O (AR5),6995,Emissions on agricultural land,2017,2017,3050,FAO TIER 1,kt,21812.627,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,723113,Emissions (CO2eq) (AR5),6995,Emissions on agricultural land,2017,2017,3050,FAO TIER 1,kt,85057.7027,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,7225,Emissions (CH4),6995,Emissions on agricultural land,2018,2018,3050,FAO TIER 1,kt,1115.4115,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,7234,Direct emissions (N2O),6995,Emissions on agricultural land,2018,2018,3050,FAO TIER 1,kt,45.7636,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,7236,Indirect emissions (N2O),6995,Emissions on agricultural land,2018,2018,3050,FAO TIER 1,kt,12.8282,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,7230,Emissions (N2O),6995,Emissions on agricultural land,2018,2018,3050,FAO TIER 1,kt,81.1809,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,7273,Emissions (CO2),6995,Emissions on agricultural land,2018,2018,3050,FAO TIER 1,kt,31245.0549,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,724413,Emissions (CO2eq) from CH4 (AR5),6995,Emissions on agricultural land,2018,2018,3050,FAO TIER 1,kt,31231.522,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,724313,Emissions (CO2eq) from N2O (AR5),6995,Emissions on agricultural land,2018,2018,3050,FAO TIER 1,kt,21512.9385,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,723113,Emissions (CO2eq) (AR5),6995,Emissions on agricultural land,2018,2018,3050,FAO TIER 1,kt,83989.5154,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,7225,Emissions (CH4),6995,Emissions on agricultural land,2019,2019,3050,FAO TIER 1,kt,1103.7145,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,7234,Direct emissions (N2O),6995,Emissions on agricultural land,2019,2019,3050,FAO TIER 1,kt,46.3737,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,7236,Indirect emissions (N2O),6995,Emissions on agricultural land,2019,2019,3050,FAO TIER 1,kt,12.9106,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,7230,Emissions (N2O),6995,Emissions on agricultural land,2019,2019,3050,FAO TIER 1,kt,81.9737,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,7273,Emissions (CO2),6995,Emissions on agricultural land,2019,2019,3050,FAO TIER 1,kt,31381.1441,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,724413,Emissions (CO2eq) from CH4 (AR5),6995,Emissions on agricultural land,2019,2019,3050,FAO TIER 1,kt,30904.006,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,724313,Emissions (CO2eq) from N2O (AR5),6995,Emissions on agricultural land,2019,2019,3050,FAO TIER 1,kt,21723.0305,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,723113,Emissions (CO2eq) (AR5),6995,Emissions on agricultural land,2019,2019,3050,FAO TIER 1,kt,84008.1806,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,7225,Emissions (CH4),6995,Emissions on agricultural land,2020,2020,3050,FAO TIER 1,kt,1087.1736,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,7234,Direct emissions (N2O),6995,Emissions on agricultural land,2020,2020,3050,FAO TIER 1,kt,43.6356,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,7236,Indirect emissions (N2O),6995,Emissions on agricultural land,2020,2020,3050,FAO TIER 1,kt,12.4207,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,7230,Emissions (N2O),6995,Emissions on agricultural land,2020,2020,3050,FAO TIER 1,kt,78.3894,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,7273,Emissions (CO2),6995,Emissions on agricultural land,2020,2020,3050,FAO TIER 1,kt,31185.4488,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,724413,Emissions (CO2eq) from CH4 (AR5),6995,Emissions on agricultural land,2020,2020,3050,FAO TIER 1,kt,30440.8608,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,724313,Emissions (CO2eq) from N2O (AR5),6995,Emissions on agricultural land,2020,2020,3050,FAO TIER 1,kt,20773.191,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,723113,Emissions (CO2eq) (AR5),6995,Emissions on agricultural land,2020,2020,3050,FAO TIER 1,kt,82399.5006,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,7225,Emissions (CH4),6995,Emissions on agricultural land,2021,2021,3050,FAO TIER 1,kt,1093.6004,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,7234,Direct emissions (N2O),6995,Emissions on agricultural land,2021,2021,3050,FAO TIER 1,kt,45.2208,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,7236,Indirect emissions (N2O),6995,Emissions on agricultural land,2021,2021,3050,FAO TIER 1,kt,12.6628,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,7230,Emissions (N2O),6995,Emissions on agricultural land,2021,2021,3050,FAO TIER 1,kt,80.4209,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,7273,Emissions (CO2),6995,Emissions on agricultural land,2021,2021,3050,FAO TIER 1,kt,31026.3776,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,724413,Emissions (CO2eq) from CH4 (AR5),6995,Emissions on agricultural land,2021,2021,3050,FAO TIER 1,kt,30620.8112,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,724313,Emissions (CO2eq) from N2O (AR5),6995,Emissions on agricultural land,2021,2021,3050,FAO TIER 1,kt,21311.5385,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,723113,Emissions (CO2eq) (AR5),6995,Emissions on agricultural land,2021,2021,3050,FAO TIER 1,kt,82958.7273,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,7225,Emissions (CH4),6995,Emissions on agricultural land,2022,2022,3050,FAO TIER 1,kt,1096.4915,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,7234,Direct emissions (N2O),6995,Emissions on agricultural land,2022,2022,3050,FAO TIER 1,kt,43.2135,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,7236,Indirect emissions (N2O),6995,Emissions on agricultural land,2022,2022,3050,FAO TIER 1,kt,12.7847,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,7230,Emissions (N2O),6995,Emissions on agricultural land,2022,2022,3050,FAO TIER 1,kt,77.7564,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,7273,Emissions (CO2),6995,Emissions on agricultural land,2022,2022,3050,FAO TIER 1,kt,31232.3986,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,724413,Emissions (CO2eq) from CH4 (AR5),6995,Emissions on agricultural land,2022,2022,3050,FAO TIER 1,kt,30701.762,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,724313,Emissions (CO2eq) from N2O (AR5),6995,Emissions on agricultural land,2022,2022,3050,FAO TIER 1,kt,20605.446,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,723113,Emissions (CO2eq) (AR5),6995,Emissions on agricultural land,2022,2022,3050,FAO TIER 1,kt,82539.6066,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,7225,Emissions (CH4),6995,Emissions on agricultural land,2023,2023,3050,FAO TIER 1,kt,1075.334,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,7234,Direct emissions (N2O),6995,Emissions on agricultural land,2023,2023,3050,FAO TIER 1,kt,42.3101,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,7236,Indirect emissions (N2O),6995,Emissions on agricultural land,2023,2023,3050,FAO TIER 1,kt,12.358,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,7230,Emissions (N2O),6995,Emissions on agricultural land,2023,2023,3050,FAO TIER 1,kt,76.5462,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,7273,Emissions (CO2),6995,Emissions on agricultural land,2023,2023,3050,FAO TIER 1,kt,31232.3986,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,724413,Emissions (CO2eq) from CH4 (AR5),6995,Emissions on agricultural land,2023,2023,3050,FAO TIER 1,kt,30109.352,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,724313,Emissions (CO2eq) from N2O (AR5),6995,Emissions on agricultural land,2023,2023,3050,FAO TIER 1,kt,20284.743,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,723113,Emissions (CO2eq) (AR5),6995,Emissions on agricultural land,2023,2023,3050,FAO TIER 1,kt,81626.4936,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,7225,Emissions (CH4),5084,Emissions from crops,1961,1961,3050,FAO TIER 1,kt,0.7981,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,7230,Emissions (N2O),5084,Emissions from crops,1961,1961,3050,FAO TIER 1,kt,12.856,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,724413,Emissions (CO2eq) from CH4 (AR5),5084,Emissions from crops,1961,1961,3050,FAO TIER 1,kt,22.3468,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,724313,Emissions (CO2eq) from N2O (AR5),5084,Emissions from crops,1961,1961,3050,FAO TIER 1,kt,3406.84,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,723113,Emissions (CO2eq) (AR5),5084,Emissions from crops,1961,1961,3050,FAO TIER 1,kt,3429.1868,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,7225,Emissions (CH4),5084,Emissions from crops,1962,1962,3050,FAO TIER 1,kt,0.986,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,7230,Emissions (N2O),5084,Emissions from crops,1962,1962,3050,FAO TIER 1,kt,14.2706,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,724413,Emissions (CO2eq) from CH4 (AR5),5084,Emissions from crops,1962,1962,3050,FAO TIER 1,kt,27.608,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,724313,Emissions (CO2eq) from N2O (AR5),5084,Emissions from crops,1962,1962,3050,FAO TIER 1,kt,3781.709,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,723113,Emissions (CO2eq) (AR5),5084,Emissions from crops,1962,1962,3050,FAO TIER 1,kt,3809.317,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,7225,Emissions (CH4),5084,Emissions from crops,1963,1963,3050,FAO TIER 1,kt,0.8424,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,7230,Emissions (N2O),5084,Emissions from crops,1963,1963,3050,FAO TIER 1,kt,15.0813,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,724413,Emissions (CO2eq) from CH4 (AR5),5084,Emissions from crops,1963,1963,3050,FAO TIER 1,kt,23.5872,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,724313,Emissions (CO2eq) from N2O (AR5),5084,Emissions from crops,1963,1963,3050,FAO TIER 1,kt,3996.5445,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,723113,Emissions (CO2eq) (AR5),5084,Emissions from crops,1963,1963,3050,FAO TIER 1,kt,4020.1317,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,7225,Emissions (CH4),5084,Emissions from crops,1964,1964,3050,FAO TIER 1,kt,0.9644,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,7230,Emissions (N2O),5084,Emissions from crops,1964,1964,3050,FAO TIER 1,kt,15.6797,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,724413,Emissions (CO2eq) from CH4 (AR5),5084,Emissions from crops,1964,1964,3050,FAO TIER 1,kt,27.0032,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,724313,Emissions (CO2eq) from N2O (AR5),5084,Emissions from crops,1964,1964,3050,FAO TIER 1,kt,4155.1205,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,723113,Emissions (CO2eq) (AR5),5084,Emissions from crops,1964,1964,3050,FAO TIER 1,kt,4182.1237,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,7225,Emissions (CH4),5084,Emissions from crops,1965,1965,3050,FAO TIER 1,kt,1.1081,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,7230,Emissions (N2O),5084,Emissions from crops,1965,1965,3050,FAO TIER 1,kt,17.8569,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,724413,Emissions (CO2eq) from CH4 (AR5),5084,Emissions from crops,1965,1965,3050,FAO TIER 1,kt,31.0268,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,724313,Emissions (CO2eq) from N2O (AR5),5084,Emissions from crops,1965,1965,3050,FAO TIER 1,kt,4732.0785,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,723113,Emissions (CO2eq) (AR5),5084,Emissions from crops,1965,1965,3050,FAO TIER 1,kt,4763.1053,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,7225,Emissions (CH4),5084,Emissions from crops,1966,1966,3050,FAO TIER 1,kt,0.9787,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,7230,Emissions (N2O),5084,Emissions from crops,1966,1966,3050,FAO TIER 1,kt,19.2276,E,Estimated value,,
