area,item,element,year,unit,value
United Kingdom of Great Britain and Northern Ireland,Potatoes,Crop residues (Indirect emissions N2O),2019,kt,0.0297
United Kingdom of Great Britain and Northern Ireland,Potatoes,Crop residues (N content),2020,kg,8584254.3088
United Kingdom of Great Britain and Northern Ireland,Potatoes,Crop residues (Emissions N2O),2020,kt,0.1652
United Kingdom of Great Britain and Northern Ireland,Potatoes,Crop residues (Direct emissions N2O),2020,kt,0.1349
United Kingdom of Great Britain and Northern Ireland,Potatoes,Crop residues (Indirect emissions N2O),2020,kt,0.0304
United Kingdom of Great Britain and Northern Ireland,Potatoes,Crop residues (N content),2021,kg,8079650.5004
United Kingdom of Great Britain and Northern Ireland,Potatoes,Crop residues (Emissions N2O),2021,kt,0.1555
United Kingdom of Great Britain and Northern Ireland,Potatoes,Crop residues (Direct emissions N2O),2021,kt,0.127
United Kingdom of Great Britain and Northern Ireland,Potatoes,Crop residues (Indirect emissions N2O),2021,kt,0.0286
United Kingdom of Great Britain and Northern Ireland,Potatoes,Crop residues (N content),2022,kg,7790184.2657
United Kingdom of Great Britain and Northern Ireland,Potatoes,Crop residues (Emissions N2O),2022,kt,0.15
United Kingdom of Great Britain and Northern Ireland,Potatoes,Crop residues (Direct emissions N2O),2022,kt,0.1224
United Kingdom of Great Britain and Northern Ireland,Potatoes,Crop residues (Indirect emissions N2O),2022,kt,0.0275
United Kingdom of Great Britain and Northern Ireland,Potatoes,Crop residues (N content),2023,kg,7187566.0851
United Kingdom of Great Britain and Northern Ireland,Potatoes,Crop residues (Emissions N2O),2023,kt,0.1384
United Kingdom of Great Britain and Northern Ireland,Potatoes,Crop residues (Direct emissions N2O),2023,kt,0.1129
United Kingdom of Great Britain and Northern Ireland,Potatoes,Crop residues (Indirect emissions N2O),2023,kt,0.0254
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (N content),1961,kg,209954.3808
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (Emissions N2O),1961,kt,0.004
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (Direct emissions N2O),1961,kt,0.0033
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (Indirect emissions N2O),1961,kt,7e-4
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (N content),1962,kg,195084.8246
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (Emissions N2O),1962,kt,0.0038
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (Direct emissions N2O),1962,kt,0.0031
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (Indirect emissions N2O),1962,kt,7e-4
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (N content),1963,kg,251044.8237
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (Emissions N2O),1963,kt,0.0048
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (Direct emissions N2O),1963,kt,0.0039
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (Indirect emissions N2O),1963,kt,9e-4
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (N content),1964,kg,278111.2056
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (Emissions N2O),1964,kt,0.0054
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (Direct emissions N2O),1964,kt,0.0044
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (Indirect emissions N2O),1964,kt,0.001
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (N content),1965,kg,234513.3294
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (Emissions N2O),1965,kt,0.0045
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (Direct emissions N2O),1965,kt,0.0037
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (Indirect emissions N2O),1965,kt,8e-4
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (N content),1966,kg,124276.8349
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (Emissions N2O),1966,kt,0.0024
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (Direct emissions N2O),1966,kt,0.002
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (Indirect emissions N2O),1966,kt,4e-4
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (N content),1967,kg,135797.7281
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (Emissions N2O),1967,kt,0.0026
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (Direct emissions N2O),1967,kt,0.0021
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (Indirect emissions N2O),1967,kt,5e-4
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (N content),1968,kg,126774.8392
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (Emissions N2O),1968,kt,0.0024
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (Direct emissions N2O),1968,kt,0.002
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (Indirect emissions N2O),1968,kt,4e-4
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (N content),1969,kg,121771.1419
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (Emissions N2O),1969,kt,0.0023
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (Direct emissions N2O),1969,kt,0.0019
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (Indirect emissions N2O),1969,kt,4e-4
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (N content),1970,kg,144816.6648
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (Emissions N2O),1970,kt,0.0028
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (Direct emissions N2O),1970,kt,0.0023
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (Indirect emissions N2O),1970,kt,5e-4
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (N content),1971,kg,202447.4119
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (Emissions N2O),1971,kt,0.0039
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (Direct emissions N2O),1971,kt,0.0032
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (Indirect emissions N2O),1971,kt,7e-4
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (N content),1972,kg,211468.207
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (Emissions N2O),1972,kt,0.0041
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (Direct emissions N2O),1972,kt,0.0033
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (Indirect emissions N2O),1972,kt,7e-4
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (N content),1973,kg,172996.6234
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (Emissions N2O),1973,kt,0.0033
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (Direct emissions N2O),1973,kt,0.0027
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (Indirect emissions N2O),1973,kt,6e-4
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (N content),1974,kg,149052.5414
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (Emissions N2O),1974,kt,0.0029
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (Direct emissions N2O),1974,kt,0.0023
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (Indirect emissions N2O),1974,kt,5e-4
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (N content),1975,kg,205821.8501
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (Emissions N2O),1975,kt,0.004
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (Direct emissions N2O),1975,kt,0.0032
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (Indirect emissions N2O),1975,kt,7e-4
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (N content),1976,kg,227070.1312
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (Emissions N2O),1976,kt,0.0044
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (Direct emissions N2O),1976,kt,0.0036
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (Indirect emissions N2O),1976,kt,8e-4
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (N content),1977,kg,376678.5237
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (Emissions N2O),1977,kt,0.0073
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (Direct emissions N2O),1977,kt,0.0059
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (Indirect emissions N2O),1977,kt,0.0013
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (N content),1978,kg,319896.1749
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (Emissions N2O),1978,kt,0.0062
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (Direct emissions N2O),1978,kt,0.005
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (Indirect emissions N2O),1978,kt,0.0011
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (N content),1979,kg,263362.9411
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (Emissions N2O),1979,kt,0.0051
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (Direct emissions N2O),1979,kt,0.0041
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (Indirect emissions N2O),1979,kt,9e-4
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (N content),1980,kg,251712.5807
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (Emissions N2O),1980,kt,0.0048
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (Direct emissions N2O),1980,kt,0.004
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (Indirect emissions N2O),1980,kt,9e-4
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (N content),1981,kg,259098.0639
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (Emissions N2O),1981,kt,0.005
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (Direct emissions N2O),1981,kt,0.0041
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (Indirect emissions N2O),1981,kt,9e-4
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (N content),1982,kg,259098.0639
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (Emissions N2O),1982,kt,0.005
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (Direct emissions N2O),1982,kt,0.0041
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (Indirect emissions N2O),1982,kt,9e-4
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (N content),1983,kg,256404.0389
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (Emissions N2O),1983,kt,0.0049
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (Direct emissions N2O),1983,kt,0.004
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (Indirect emissions N2O),1983,kt,9e-4
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (N content),1984,kg,285736.1708
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (Emissions N2O),1984,kt,0.0055
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (Direct emissions N2O),1984,kt,0.0045
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (Indirect emissions N2O),1984,kt,0.001
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (N content),1985,kg,360260.6656
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (Emissions N2O),1985,kt,0.0069
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (Direct emissions N2O),1985,kt,0.0057
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (Indirect emissions N2O),1985,kt,0.0013
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (N content),1986,kg,327435.4388
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (Emissions N2O),1986,kt,0.0063
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (Direct emissions N2O),1986,kt,0.0051
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (Indirect emissions N2O),1986,kt,0.0012
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (N content),1987,kg,325580.4572
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (Emissions N2O),1987,kt,0.0063
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (Direct emissions N2O),1987,kt,0.0051
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (Indirect emissions N2O),1987,kt,0.0012
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (N content),1988,kg,345193.2888
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (Emissions N2O),1988,kt,0.0066
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (Direct emissions N2O),1988,kt,0.0054
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (Indirect emissions N2O),1988,kt,0.0012
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (N content),1989,kg,362957.3544
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (Emissions N2O),1989,kt,0.007
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (Direct emissions N2O),1989,kt,0.0057
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (Indirect emissions N2O),1989,kt,0.0013
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (N content),1990,kg,405891.0275
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (Emissions N2O),1990,kt,0.0078
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (Direct emissions N2O),1990,kt,0.0064
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (Indirect emissions N2O),1990,kt,0.0014
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (N content),1991,kg,488284.9909
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (Emissions N2O),1991,kt,0.0094
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (Direct emissions N2O),1991,kt,0.0077
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (Indirect emissions N2O),1991,kt,0.0017
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (N content),1992,kg,379802.3777
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (Emissions N2O),1992,kt,0.0073
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (Direct emissions N2O),1992,kt,0.006
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (Indirect emissions N2O),1992,kt,0.0013
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (N content),1993,kg,301694.5761
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (Emissions N2O),1993,kt,0.0058
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (Direct emissions N2O),1993,kt,0.0047
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (Indirect emissions N2O),1993,kt,0.0011
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (N content),1994,kg,425112.9371
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (Emissions N2O),1994,kt,0.0082
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (Direct emissions N2O),1994,kt,0.0067
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (Indirect emissions N2O),1994,kt,0.0015
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (N content),1995,kg,431295.6173
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (Emissions N2O),1995,kt,0.0083
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (Direct emissions N2O),1995,kt,0.0068
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (Indirect emissions N2O),1995,kt,0.0015
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (N content),1996,kg,503566.7498
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (Emissions N2O),1996,kt,0.0097
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (Direct emissions N2O),1996,kt,0.0079
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (Indirect emissions N2O),1996,kt,0.0018
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (N content),1997,kg,528128.2118
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (Emissions N2O),1997,kt,0.0102
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (Direct emissions N2O),1997,kt,0.0083
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (Indirect emissions N2O),1997,kt,0.0019
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (N content),1998,kg,477331.5521
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (Emissions N2O),1998,kt,0.0092
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (Direct emissions N2O),1998,kt,0.0075
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (Indirect emissions N2O),1998,kt,0.0017
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (N content),1999,kg,428821.8349
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (Emissions N2O),1999,kt,0.0083
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (Direct emissions N2O),1999,kt,0.0067
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (Indirect emissions N2O),1999,kt,0.0015
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (N content),2000,kg,435226.0007
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (Emissions N2O),2000,kt,0.0084
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (Direct emissions N2O),2000,kt,0.0068
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (Indirect emissions N2O),2000,kt,0.0015
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (N content),2001,kg,233916.558
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (Emissions N2O),2001,kt,0.0045
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (Direct emissions N2O),2001,kt,0.0037
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (Indirect emissions N2O),2001,kt,8e-4
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (N content),2002,kg,288428.4198
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (Emissions N2O),2002,kt,0.0056
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (Direct emissions N2O),2002,kt,0.0045
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (Indirect emissions N2O),2002,kt,0.001
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (N content),2003,kg,250358.4089
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (Emissions N2O),2003,kt,0.0048
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (Direct emissions N2O),2003,kt,0.0039
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (Indirect emissions N2O),2003,kt,9e-4
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (N content),2004,kg,325693.3311
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (Emissions N2O),2004,kt,0.0063
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (Direct emissions N2O),2004,kt,0.0051
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (Indirect emissions N2O),2004,kt,0.0012
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (N content),2005,kg,387227.8044
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (Emissions N2O),2005,kt,0.0075
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (Direct emissions N2O),2005,kt,0.0061
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (Indirect emissions N2O),2005,kt,0.0014
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (N content),2006,kg,422446.4626
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (Emissions N2O),2006,kt,0.0081
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (Direct emissions N2O),2006,kt,0.0066
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (Indirect emissions N2O),2006,kt,0.0015
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (N content),2007,kg,340786.4824
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (Emissions N2O),2007,kt,0.0066
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (Direct emissions N2O),2007,kt,0.0054
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (Indirect emissions N2O),2007,kt,0.0012
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (N content),2008,kg,310710.7508
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (Emissions N2O),2008,kt,0.006
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (Direct emissions N2O),2008,kt,0.0049
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (Indirect emissions N2O),2008,kt,0.0011
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (N content),2009,kg,350584.0026
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (Emissions N2O),2009,kt,0.0067
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (Direct emissions N2O),2009,kt,0.0055
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (Indirect emissions N2O),2009,kt,0.0012
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (N content),2010,kg,374526.3086
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (Emissions N2O),2010,kt,0.0072
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (Direct emissions N2O),2010,kt,0.0059
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (Indirect emissions N2O),2010,kt,0.0013
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (N content),2011,kg,371833.1716
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (Emissions N2O),2011,kt,0.0072
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (Direct emissions N2O),2011,kt,0.0058
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (Indirect emissions N2O),2011,kt,0.0013
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (N content),2012,kg,330131.2397
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (Emissions N2O),2012,kt,0.0064
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (Direct emissions N2O),2012,kt,0.0052
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (Indirect emissions N2O),2012,kt,0.0012
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (N content),2013,kg,347888.2017
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (Emissions N2O),2013,kt,0.0067
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (Direct emissions N2O),2013,kt,0.0055
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (Indirect emissions N2O),2013,kt,0.0012
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (N content),2014,kg,557459.6125
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (Emissions N2O),2014,kt,0.0107
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (Direct emissions N2O),2014,kt,0.0088
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (Indirect emissions N2O),2014,kt,0.002
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (N content),2015,kg,637093.1808
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (Emissions N2O),2015,kt,0.0123
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (Direct emissions N2O),2015,kt,0.01
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (Indirect emissions N2O),2015,kt,0.0023
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (N content),2016,kg,591494.5268
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (Emissions N2O),2016,kt,0.0114
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (Direct emissions N2O),2016,kt,0.0093
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (Indirect emissions N2O),2016,kt,0.0021
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (N content),2017,kg,677001.5861
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (Emissions N2O),2017,kt,0.013
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (Direct emissions N2O),2017,kt,0.0106
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (Indirect emissions N2O),2017,kt,0.0024
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (N content),2018,kg,1042076.9836
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (Emissions N2O),2018,kt,0.0201
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (Direct emissions N2O),2018,kt,0.0164
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (Indirect emissions N2O),2018,kt,0.0037
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (N content),2019,kg,859030.3906
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (Emissions N2O),2019,kt,0.0165
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (Direct emissions N2O),2019,kt,0.0135
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (Indirect emissions N2O),2019,kt,0.003
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (N content),2020,kg,829650.109
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (Emissions N2O),2020,kt,0.016
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (Direct emissions N2O),2020,kt,0.013
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (Indirect emissions N2O),2020,kt,0.0029
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (N content),2021,kg,2003668.4928
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (Emissions N2O),2021,kt,0.0386
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (Direct emissions N2O),2021,kt,0.0315
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (Indirect emissions N2O),2021,kt,0.0071
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (N content),2022,kg,2454610.7953
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (Emissions N2O),2022,kt,0.0473
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (Direct emissions N2O),2022,kt,0.0386
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (Indirect emissions N2O),2022,kt,0.0087
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (N content),2023,kg,1899824.8681
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (Emissions N2O),2023,kt,0.0366
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (Direct emissions N2O),2023,kt,0.0299
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (Indirect emissions N2O),2023,kt,0.0067
United Kingdom of Great Britain and Northern Ireland,Wheat,Crop residues (N content),1961,kg,33512087.1182
United Kingdom of Great Britain and Northern Ireland,Wheat,Crop residues (Emissions N2O),1961,kt,0.6451
United Kingdom of Great Britain and Northern Ireland,Wheat,Crop residues (Direct emissions N2O),1961,kt,0.5266
United Kingdom of Great Britain and Northern Ireland,Wheat,Crop residues (Indirect emissions N2O),1961,kt,0.1185
United Kingdom of Great Britain and Northern Ireland,Wheat,"Burning crop residues (Biomass burned, dry matter)",1961,t,295600
United Kingdom of Great Britain and Northern Ireland,Wheat,Burning crop residues (Emissions N2O),1961,kt,0.0207
United Kingdom of Great Britain and Northern Ireland,Wheat,Burning crop residues (Emissions CH4),1961,kt,0.7981
United Kingdom of Great Britain and Northern Ireland,Wheat,Crop residues (N content),1962,kg,50135201.4747
