area,item,element,year,unit,value
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (CO2eq) from CH4 (AR5),1966,kt,46760
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (CO2eq) from N2O (AR5),1966,kt,858.6
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (CO2eq) (AR5),1966,kt,47618.6
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (CH4),1967,kt,1740
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (N2O),1967,kt,3.39
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (CO2),1967,kt,0
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (CO2eq) from CH4 (AR5),1967,kt,48720
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (CO2eq) from N2O (AR5),1967,kt,898.35
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (CO2eq) (AR5),1967,kt,49618.35
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (CH4),1968,kt,1810
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (N2O),1968,kt,3.53
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (CO2),1968,kt,0
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (CO2eq) from CH4 (AR5),1968,kt,50680
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (CO2eq) from N2O (AR5),1968,kt,935.45
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (CO2eq) (AR5),1968,kt,51615.45
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (CH4),1969,kt,1880
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (N2O),1969,kt,3.65
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (CO2),1969,kt,0
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (CO2eq) from CH4 (AR5),1969,kt,52640
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (CO2eq) from N2O (AR5),1969,kt,967.25
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (CO2eq) (AR5),1969,kt,53607.25
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (CH4),1970,kt,1860
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (N2O),1970,kt,3.57
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (CO2),1970,kt,401
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (CO2eq) from CH4 (AR5),1970,kt,52080
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (CO2eq) from N2O (AR5),1970,kt,946.05
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (CO2eq) (AR5),1970,kt,53427.05
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (CH4),1971,kt,1870
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (N2O),1971,kt,3.51
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (CO2),1971,kt,410
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (CO2eq) from CH4 (AR5),1971,kt,52360
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (CO2eq) from N2O (AR5),1971,kt,930.15
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (CO2eq) (AR5),1971,kt,53700.15
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (CH4),1972,kt,1870
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (N2O),1972,kt,3.51
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (CO2),1972,kt,419
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (CO2eq) from CH4 (AR5),1972,kt,52360
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (CO2eq) from N2O (AR5),1972,kt,930.15
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (CO2eq) (AR5),1972,kt,53709.15
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (CH4),1973,kt,1870
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (N2O),1973,kt,3.48
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (CO2),1973,kt,429
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (CO2eq) from CH4 (AR5),1973,kt,52360
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (CO2eq) from N2O (AR5),1973,kt,922.2
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (CO2eq) (AR5),1973,kt,53711.2
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (CH4),1974,kt,1870
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (N2O),1974,kt,3.45
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (CO2),1974,kt,438
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (CO2eq) from CH4 (AR5),1974,kt,52360
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (CO2eq) from N2O (AR5),1974,kt,914.25
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (CO2eq) (AR5),1974,kt,53712.25
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (CH4),1975,kt,1880
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (N2O),1975,kt,3.45
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (CO2),1975,kt,447
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (CO2eq) from CH4 (AR5),1975,kt,52640
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (CO2eq) from N2O (AR5),1975,kt,914.25
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (CO2eq) (AR5),1975,kt,54001.25
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (CH4),1976,kt,1880
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (N2O),1976,kt,3.45
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (CO2),1976,kt,456
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (CO2eq) from CH4 (AR5),1976,kt,52640
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (CO2eq) from N2O (AR5),1976,kt,914.25
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (CO2eq) (AR5),1976,kt,54010.25
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (CH4),1977,kt,1880
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (N2O),1977,kt,3.45
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (CO2),1977,kt,464
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (CO2eq) from CH4 (AR5),1977,kt,52640
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (CO2eq) from N2O (AR5),1977,kt,914.25
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (CO2eq) (AR5),1977,kt,54018.25
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (CH4),1978,kt,1870
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (N2O),1978,kt,3.38
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (CO2),1978,kt,473
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (CO2eq) from CH4 (AR5),1978,kt,52360
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (CO2eq) from N2O (AR5),1978,kt,895.7
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (CO2eq) (AR5),1978,kt,53728.7
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (CH4),1979,kt,1870
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (N2O),1979,kt,3.48
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (CO2),1979,kt,481
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (CO2eq) from CH4 (AR5),1979,kt,52360
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (CO2eq) from N2O (AR5),1979,kt,922.2
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (CO2eq) (AR5),1979,kt,53763.2
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (CH4),1980,kt,1870
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (N2O),1980,kt,3.38
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (CO2),1980,kt,490
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (CO2eq) from CH4 (AR5),1980,kt,52360
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (CO2eq) from N2O (AR5),1980,kt,895.7
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (CO2eq) (AR5),1980,kt,53745.7
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (CH4),1981,kt,1870
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (N2O),1981,kt,3.38
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (CO2),1981,kt,498
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (CO2eq) from CH4 (AR5),1981,kt,52360
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (CO2eq) from N2O (AR5),1981,kt,895.7
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (CO2eq) (AR5),1981,kt,53753.7
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (CH4),1982,kt,1860
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (N2O),1982,kt,3.38
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (CO2),1982,kt,506
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (CO2eq) from CH4 (AR5),1982,kt,52080
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (CO2eq) from N2O (AR5),1982,kt,895.7
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (CO2eq) (AR5),1982,kt,53481.7
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (CH4),1983,kt,1860
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (N2O),1983,kt,3.38
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (CO2),1983,kt,514
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (CO2eq) from CH4 (AR5),1983,kt,52080
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (CO2eq) from N2O (AR5),1983,kt,895.7
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (CO2eq) (AR5),1983,kt,53489.7
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (CH4),1984,kt,1860
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (N2O),1984,kt,3.46
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (CO2),1984,kt,522
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (CO2eq) from CH4 (AR5),1984,kt,52080
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (CO2eq) from N2O (AR5),1984,kt,916.9
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (CO2eq) (AR5),1984,kt,53518.9
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (CH4),1985,kt,1860
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (N2O),1985,kt,3.57
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (CO2),1985,kt,530
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (CO2eq) from CH4 (AR5),1985,kt,52080
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (CO2eq) from N2O (AR5),1985,kt,946.05
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (CO2eq) (AR5),1985,kt,53556.05
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (CH4),1986,kt,1860
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (N2O),1986,kt,3.58
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (CO2),1986,kt,537
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (CO2eq) from CH4 (AR5),1986,kt,52080
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (CO2eq) from N2O (AR5),1986,kt,948.7
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (CO2eq) (AR5),1986,kt,53565.7
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (CH4),1987,kt,1860
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (N2O),1987,kt,3.58
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (CO2),1987,kt,545
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (CO2eq) from CH4 (AR5),1987,kt,52080
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (CO2eq) from N2O (AR5),1987,kt,948.7
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (CO2eq) (AR5),1987,kt,53573.7
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (CH4),1988,kt,1860
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (N2O),1988,kt,3.66
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (CO2),1988,kt,553
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (CO2eq) from CH4 (AR5),1988,kt,52080
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (CO2eq) from N2O (AR5),1988,kt,969.9
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (CO2eq) (AR5),1988,kt,53602.9
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (CH4),1989,kt,1860
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (N2O),1989,kt,3.6
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (CO2),1989,kt,560
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (CO2eq) from CH4 (AR5),1989,kt,52080
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (CO2eq) from N2O (AR5),1989,kt,954
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (CO2eq) (AR5),1989,kt,53594
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (CH4),1990,kt,2120
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (N2O),1990,kt,3.6
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (CO2),1990,kt,568
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (CO2eq) from CH4 (AR5),1990,kt,59360
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (CO2eq) from N2O (AR5),1990,kt,954
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (CO2eq) (AR5),1990,kt,60882
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (CH4),1991,kt,2180
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (N2O),1991,kt,3.68
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (CO2),1991,kt,569
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (CO2eq) from CH4 (AR5),1991,kt,61040
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (CO2eq) from N2O (AR5),1991,kt,975.2
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (CO2eq) (AR5),1991,kt,62584.2
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (CH4),1992,kt,2160
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (N2O),1992,kt,3.79
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (CO2),1992,kt,544
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (CO2eq) from CH4 (AR5),1992,kt,60480
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (CO2eq) from N2O (AR5),1992,kt,1004.35
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (CO2eq) (AR5),1992,kt,62028.35
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (CH4),1993,kt,2190
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (N2O),1993,kt,3.84
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (CO2),1993,kt,493
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (CO2eq) from CH4 (AR5),1993,kt,61320
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (CO2eq) from N2O (AR5),1993,kt,1017.6
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (CO2eq) (AR5),1993,kt,62830.6
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (CH4),1994,kt,2230
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (N2O),1994,kt,3.88
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (CO2),1994,kt,399
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (CO2eq) from CH4 (AR5),1994,kt,62440
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (CO2eq) from N2O (AR5),1994,kt,1028.2
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (CO2eq) (AR5),1994,kt,63867.2
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (CH4),1995,kt,2300
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (N2O),1995,kt,3.99
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (CO2),1995,kt,377
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (CO2eq) from CH4 (AR5),1995,kt,64400
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (CO2eq) from N2O (AR5),1995,kt,1057.35
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (CO2eq) (AR5),1995,kt,65834.35
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (CH4),1996,kt,2260
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (N2O),1996,kt,4.15
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (CO2),1996,kt,378
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (CO2eq) from CH4 (AR5),1996,kt,63280
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (CO2eq) from N2O (AR5),1996,kt,1099.75
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (CO2eq) (AR5),1996,kt,64757.75
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (CH4),1997,kt,2220
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (N2O),1997,kt,4.21
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (CO2),1997,kt,164
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (CO2eq) from CH4 (AR5),1997,kt,62160
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (CO2eq) from N2O (AR5),1997,kt,1115.65
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (CO2eq) (AR5),1997,kt,63439.65
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (CH4),1998,kt,2010
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (N2O),1998,kt,4.3
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (CO2),1998,kt,166
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (CO2eq) from CH4 (AR5),1998,kt,56280
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (CO2eq) from N2O (AR5),1998,kt,1139.5
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (CO2eq) (AR5),1998,kt,57585.5
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (CH4),1999,kt,1790
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (N2O),1999,kt,4.42
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (CO2),1999,kt,173
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (CO2eq) from CH4 (AR5),1999,kt,50120
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (CO2eq) from N2O (AR5),1999,kt,1171.3
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (CO2eq) (AR5),1999,kt,51464.3
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (CH4),2000,kt,1680
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (N2O),2000,kt,4.5
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (CO2),2000,kt,175
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (CO2eq) from CH4 (AR5),2000,kt,47040
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (CO2eq) from N2O (AR5),2000,kt,1192.5
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (CO2eq) (AR5),2000,kt,48407.5
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (CH4),2001,kt,1670
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (N2O),2001,kt,4.6
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (CO2),2001,kt,176
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (CO2eq) from CH4 (AR5),2001,kt,46760
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (CO2eq) from N2O (AR5),2001,kt,1219
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (CO2eq) (AR5),2001,kt,48155
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (CH4),2002,kt,1560
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (N2O),2002,kt,4.74
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (CO2),2002,kt,180
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (CO2eq) from CH4 (AR5),2002,kt,43680
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (CO2eq) from N2O (AR5),2002,kt,1256.1
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (CO2eq) (AR5),2002,kt,45116.1
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (CH4),2003,kt,1450
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (N2O),2003,kt,4.86
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (CO2),2003,kt,159
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (CO2eq) from CH4 (AR5),2003,kt,40600
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (CO2eq) from N2O (AR5),2003,kt,1287.9
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (CO2eq) (AR5),2003,kt,42046.9
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (CH4),2004,kt,1330
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (N2O),2004,kt,4.98
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (CO2),2004,kt,132
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (CO2eq) from CH4 (AR5),2004,kt,37240
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (CO2eq) from N2O (AR5),2004,kt,1319.7
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (CO2eq) (AR5),2004,kt,38691.7
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (CH4),2005,kt,1180
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (N2O),2005,kt,5.12
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (CO2),2005,kt,108
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (CO2eq) from CH4 (AR5),2005,kt,33040
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (CO2eq) from N2O (AR5),2005,kt,1356.8
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (CO2eq) (AR5),2005,kt,34504.8
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (CH4),2006,kt,1030
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (N2O),2006,kt,5.26
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (CO2),2006,kt,84.7
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (CO2eq) from CH4 (AR5),2006,kt,28840
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (CO2eq) from N2O (AR5),2006,kt,1393.9
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (CO2eq) (AR5),2006,kt,30318.6
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (CH4),2007,kt,902
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (N2O),2007,kt,5.49
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (CO2),2007,kt,88.1
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (CO2eq) from CH4 (AR5),2007,kt,25256
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (CO2eq) from N2O (AR5),2007,kt,1454.85
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (CO2eq) (AR5),2007,kt,26798.95
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (CH4),2008,kt,762
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (N2O),2008,kt,5.5
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (CO2),2008,kt,86.3
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (CO2eq) from CH4 (AR5),2008,kt,21336
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (CO2eq) from N2O (AR5),2008,kt,1457.5
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (CO2eq) (AR5),2008,kt,22879.8
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (CH4),2009,kt,695
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (N2O),2009,kt,5.76
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (CO2),2009,kt,87.9
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (CO2eq) from CH4 (AR5),2009,kt,19460
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (CO2eq) from N2O (AR5),2009,kt,1526.4
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (CO2eq) (AR5),2009,kt,21074.3
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (CH4),2010,kt,534
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (N2O),2010,kt,6.1
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (CO2),2010,kt,81.5
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (CO2eq) from CH4 (AR5),2010,kt,14952
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (CO2eq) from N2O (AR5),2010,kt,1616.5
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (CO2eq) (AR5),2010,kt,16650
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (CH4),2011,kt,473
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (N2O),2011,kt,6.39
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (CO2),2011,kt,76
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (CO2eq) from CH4 (AR5),2011,kt,13244
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (CO2eq) from N2O (AR5),2011,kt,1693.35
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (CO2eq) (AR5),2011,kt,15013.35
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (CH4),2012,kt,432
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (N2O),2012,kt,6.51
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (CO2),2012,kt,74.1
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (CO2eq) from CH4 (AR5),2012,kt,12096
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (CO2eq) from N2O (AR5),2012,kt,1725.15
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (CO2eq) (AR5),2012,kt,13895.25
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (CH4),2013,kt,377
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (N2O),2013,kt,6.67
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (CO2),2013,kt,70.5
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (CO2eq) from CH4 (AR5),2013,kt,10556
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (CO2eq) from N2O (AR5),2013,kt,1767.55
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (CO2eq) (AR5),2013,kt,12394.05
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (CH4),2014,kt,336
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (N2O),2014,kt,6.96
United Kingdom of Great Britain and Northern Ireland,Waste,Emissions (CO2),2014,kt,71
